time,open,close,high,low,volume
2019-05-31 22:35:00,8479.8870384,8477.8,8479.8870384,8477.8,0.11
2019-05-31 22:36:00,8479.7,8479.9,8479.9,8479.7,0.56287849
2019-05-31 22:37:00,8479.9,8479.8,8479.9,8479.8,4.65936531
2019-05-31 22:38:00,8479.9,8479.9,8479.9,8479.8870384,0.2343
2019-05-31 22:39:00,8479.88603837,8479.9,8479.9,8479.794681,0.9729580600000001
2019-05-31 22:40:00,8479.9,8479.794681,8479.9,8479.794681,1.24529047
2019-05-31 22:41:00,8479.794681,8476.0,8479.8,8476.0,1.74002795
2019-05-31 22:42:00,8478.24140002,8476.0,8478.24140002,8475.7,4.27413795
2019-05-31 22:43:00,8475.66575443,8476.0,8476.0,8475.4,2.21933301
2019-05-31 22:44:00,8476.0,8475.176811,8476.0,8475.176811,0.98191426
2019-05-31 22:45:00,8475.176811,8475.0,8475.176811,8475.0,0.85732578
2019-05-31 22:46:00,8474.99384688,8474.9,8474.99384688,8474.0685222,1.215343
2019-05-31 22:47:00,8474.9,8475.0,8475.0,8474.9,10.81805313
2019-05-31 22:48:00,8475.0,8475.0,8475.0,8474.9920962,9.99306767
2019-05-31 22:49:00,8474.99384688,8476.0,8476.0,8474.99384688,20.66855906
2019-05-31 22:50:00,8476.0,8485.9,8486.0,8476.0,15.04332449
2019-05-31 22:51:00,8485.9,8485.8,8485.9,8485.797912,5.605
2019-05-31 22:52:00,8485.74436762,8474.0,8485.74436762,8474.0,2.05996858
2019-05-31 22:53:00,8474.0,8482.0,8485.0,8474.0,4.55963945
2019-05-31 22:54:00,8481.93689152,8477.0,8482.0,8476.3,1.12555065
2019-05-31 22:55:00,8477.0,8478.3,8479.0,8476.1,0.41902424
2019-05-31 22:56:00,8478.06994952,8479.1,8479.1,8478.06994952,0.37217527
2019-05-31 22:57:00,8479.1,8486.0,8486.0,8479.1,2.16395175
2019-05-31 22:58:00,8486.0,8489.94966116,8490.0,8486.0,3.98934183
2019-05-31 22:59:00,8490.0,8489.9,8490.0,8489.9,0.68243716
2019-05-31 23:00:00,8489.9,8490.0,8490.7,8489.8,2.07315419
2019-05-31 23:01:00,8490.0,8506.0,8506.0,8489.953995,18.81039849
2019-05-31 23:02:00,8506.0,8506.0,8506.0,8503.1,0.28226892000000003
2019-05-31 23:03:00,8505.99990986,8510.92872638,8511.0,8505.99990986,2.48472963
2019-05-31 23:04:00,8511.0,8515.0,8515.0,8511.0,4.6457401
2019-05-31 23:05:00,8515.0,8518.0,8518.0,8514.97288354,3.15773202
2019-05-31 23:06:00,8518.0,8520.0,8520.0,8517.9,2.36267744
2019-05-31 23:07:00,8520.0,8520.0,8520.0,8519.9,1.32340707
2019-05-31 23:08:00,8519.9,8519.01704069,8520.0,8519.01704069,0.29259211
2019-05-31 23:09:00,8519.5,8517.0,8519.5,8516.2,1.69537938
2019-05-31 23:10:00,8517.1,8514.9,8517.1,8513.1,3.47727565
2019-05-31 23:11:00,8514.97234587,8514.9,8515.0,8514.9,0.22720922000000002
2019-05-31 23:12:00,8514.9,8515.0,8515.0,8514.9,0.28671464
2019-05-31 23:13:00,8514.9,8515.0,8515.0,8514.9,0.061676999999999996
2019-05-31 23:14:00,8515.0,8514.9,8515.0,8514.9,0.29727952
2019-05-31 23:15:00,8514.9,8512.6,8514.9,8512.1,1.7330206099999999
2019-05-31 23:16:00,8512.5,8512.6,8512.6,8512.5,8.63517127
2019-05-31 23:17:00,8512.6,8514.7,8514.8,8512.6,0.70562492
2019-05-31 23:18:00,8514.7,8515.0,8515.0,8514.7,1.88468067
2019-05-31 23:19:00,8514.97288354,8520.9,8521.0,8514.97288354,2.92391718
2019-05-31 23:20:00,8520.91273935,8525.0,8525.0,8520.91273935,6.28349107
2019-05-31 23:21:00,8525.0,8515.7,8525.0,8514.9,5.17722312
2019-05-31 23:22:00,8515.756238,8520.7,8521.5,8515.756238,2.08588299
2019-05-31 23:23:00,8520.78635944,8521.6,8521.9,8520.5,0.63088969
2019-05-31 23:24:00,8521.5,8520.6,8521.5,8520.5,7.74728698
2019-05-31 23:25:00,8520.5242944,8520.5242944,8520.7,8520.5242944,0.95153643
2019-05-31 23:26:00,8522.1,8520.6,8522.4,8520.5,3.0315717799999997
2019-05-31 23:27:00,8520.5242944,8520.7,8520.7,8520.5242944,0.08846399
2019-05-31 23:28:00,8520.7,8520.7,8520.7,8520.61564697,9.22968897
2019-05-31 23:29:00,8523.7,8523.9,8523.9,8521.7,0.13899599
2019-05-31 23:30:00,8522.3,8522.4,8523.9,8521.1,0.32433431
2019-05-31 23:31:00,8523.9,8523.8,8523.9,8523.6,0.17567911
2019-05-31 23:32:00,8523.9,8523.0,8523.9,8523.0,0.692
2019-05-31 23:33:00,8523.0179442,8523.9,8523.9,8523.0179442,1.09981175
2019-05-31 23:34:00,8523.8,8536.0,8536.0,8523.8,35.57159178
2019-05-31 23:35:00,8536.0,8539.0,8544.7,8536.0,72.89999075
2019-05-31 23:36:00,8542.3,8547.0,8550.0,8541.9,119.46166261
2019-05-31 23:37:00,8546.2,8544.0,8546.3,8544.0,1.71591372
2019-05-31 23:38:00,8544.0,8549.0,8549.0,8542.0,1.78426584
2019-05-31 23:39:00,8548.21080013,8546.1,8550.0,8546.1,1.78762505
2019-05-31 23:40:00,8546.44148138,8539.1,8546.44148138,8532.0,12.37987843
2019-05-31 23:41:00,8535.4,8528.1,8535.4,8526.0,1.9066666300000001
2019-05-31 23:42:00,8530.2,8531.7,8535.5,8530.2,0.86493508
2019-05-31 23:43:00,8531.77003452,8539.8,8540.0,8531.7,2.45616446
2019-05-31 23:44:00,8539.9,8535.1,8539.9,8535.0,0.9287756699999999
2019-05-31 23:45:00,8535.2,8540.0,8540.0,8535.2,3.54574822
2019-05-31 23:46:00,8539.9,8539.9,8540.0,8539.9,0.5967603100000001
2019-05-31 23:47:00,8540.0,8540.0,8540.0,8539.9,0.08693369
2019-05-31 23:48:00,8540.0,8541.0,8541.0,8539.9,0.56313879
2019-05-31 23:49:00,8541.0,8546.9,8546.9,8540.9352798,1.50308328
2019-05-31 23:50:00,8546.9,8550.0,8550.0,8546.9,7.18367232
2019-05-31 23:51:00,8550.0,8549.986305,8550.0,8549.986305,3.69874723
2019-05-31 23:52:00,8550.0,8550.0,8550.0,8549.9,0.34200807
2019-05-31 23:53:00,8549.9,8545.09620085,8549.9,8545.0,12.83140073
2019-05-31 23:54:00,8545.0,8545.9,8546.0,8541.3,5.31668039
2019-05-31 23:55:00,8545.93596173,8539.3,8546.0,8536.4,5.16050444
2019-05-31 23:56:00,8539.3,8535.2,8543.4,8535.1,1.26490325
2019-05-31 23:57:00,8535.1,8529.7,8535.2,8529.0,4.71073854
2019-05-31 23:58:00,8535.7632654,8533.4,8535.7632654,8533.3,1.37
2019-05-31 23:59:00,8533.3,8532.66591125,8533.4,8531.5,4.63880215
2019-06-01 00:00:00,8533.11384961,8519.52256033,8533.4,8516.0,22.47118045
2019-06-01 00:01:00,8521.54463891,8537.36926407,8537.36926407,8521.54463891,6.21933006
2019-06-01 00:02:00,8537.36926407,8544.0,8544.0,8537.3,1.68954946
2019-06-01 00:03:00,8543.9,8544.0,8544.0,8543.9,0.17
2019-06-01 00:04:00,8544.0,8543.9,8544.0,8543.9,1.27199248
2019-06-01 00:05:00,8543.9,8538.0,8543.97635494,8538.0,7.81697109
2019-06-01 00:06:00,8535.1,8533.4,8538.0,8532.0,5.61154533
2019-06-01 00:07:00,8532.1,8512.0,8532.1,8512.0,8.98600864
2019-06-01 00:08:00,8512.0,8514.1,8517.9,8505.5623956,17.17400214
2019-06-01 00:09:00,8516.6,8508.0,8516.6,8508.0,3.74198554
2019-06-01 00:10:00,8508.1,8512.9,8512.9,8508.1,2.26225969
2019-06-01 00:11:00,8512.73265405,8506.8,8512.73265405,8500.1,15.10647571
2019-06-01 00:12:00,8507.9,8515.2,8515.2,8503.0,14.07080892
2019-06-01 00:13:00,8515.2,8519.3,8525.05095906,8515.2,10.84017787
2019-06-01 00:14:00,8519.26980051,8525.38691283,8525.38691283,8519.26980051,3.34164472
2019-06-01 00:15:00,8525.4,8520.6,8534.00972634,8520.6,19.96895
2019-06-01 00:16:00,8519.5,8517.3,8520.2808398,8517.3,0.5648562
2019-06-01 00:17:00,8517.3,8518.9,8519.0,8512.4,3.93709543
2019-06-01 00:18:00,8519.3,8518.8,8519.33974492,8516.5,2.76537216
2019-06-01 00:19:00,8518.9,8514.3,8520.2,8512.4,0.19217216
2019-06-01 00:20:00,8516.0,8508.5,8516.3,8508.5,6.05762165
2019-06-01 00:21:00,8508.4,8509.7,8514.84650363,8508.4,0.65532554
2019-06-01 00:22:00,8508.40112816,8494.1,8508.5,8494.0,16.58921284
2019-06-01 00:23:00,8494.0,8492.0,8502.9,8485.0,12.28266859
2019-06-01 00:24:00,8494.4,8497.72671885,8498.51061099,8494.4,3.02634443
2019-06-01 00:25:00,8497.72671885,8500.7,8500.7,8497.7,4.88242659
2019-06-01 00:26:00,8501.0,8502.65404086,8503.0,8501.0,0.097631
2019-06-01 00:27:00,8502.76602545,8502.76602545,8502.76602545,8502.7,0.0213268
2019-06-01 00:28:00,8502.7,8508.2,8508.2,8497.7,4.15713062
2019-06-01 00:29:00,8505.9,8506.23754777,8510.0,8505.8,5.31170265
2019-06-01 00:30:00,8506.23754777,8510.0,8510.0,8506.2,0.17363865
2019-06-01 00:31:00,8510.1,8514.9828504,8515.0,8510.1,2.2002886
2019-06-01 00:32:00,8515.0,8514.97288354,8515.0,8514.97288354,0.11
2019-06-01 00:33:00,8515.0,8519.0,8519.0,8515.0,1.73228308
2019-06-01 00:34:00,8519.0,8512.7,8519.9,8512.7,4.5988606
2019-06-01 00:35:00,8514.1,8513.8,8515.0,8512.1,1.484
2019-06-01 00:36:00,8511.2,8515.0,8515.1,8508.0,8.73342518
2019-06-01 00:37:00,8515.0,8515.0,8515.0,8515.0,0.029348
2019-06-01 00:38:00,8515.08433046,8508.2,8515.08433046,8508.0,8.48955091
2019-06-01 00:39:00,8509.66492727,8511.3,8511.3,8509.6,0.53621008
2019-06-01 00:40:00,8511.38883896,8516.9,8516.9,8511.3,1.79608421
2019-06-01 00:41:00,8517.9,8519.0,8519.0,8517.9,0.28761699
2019-06-01 00:42:00,8519.0,8520.9,8520.9,8518.9,0.65994496
2019-06-01 00:43:00,8520.9860814,8529.9447492,8530.0,8520.9860814,9.40588187
2019-06-01 00:44:00,8529.9447492,8527.0,8529.9447492,8526.0,6.86990354
2019-06-01 00:45:00,8527.1,8530.2,8530.3,8526.6,1.17526974
2019-06-01 00:46:00,8530.2,8521.4,8530.3,8520.4,23.86562097
2019-06-01 00:47:00,8524.9,8530.6,8530.6,8524.4,9.66852718
2019-06-01 00:48:00,8528.1,8532.0,8532.0,8528.1,9.55921131
2019-06-01 00:49:00,8532.0,8534.8,8534.8,8531.9,3.08976105
2019-06-01 00:50:00,8534.7,8538.0,8538.0,8534.0,11.94627785
2019-06-01 00:51:00,8539.0,8548.0,8548.0,8539.0,30.2637222
2019-06-01 00:52:00,8549.0,8547.7,8550.0,8547.7,23.52223703
2019-06-01 00:53:00,8547.8,8536.3,8547.8,8533.11384961,19.84691266
2019-06-01 00:54:00,8535.7,8535.9,8543.4,8526.0,25.95726781
2019-06-01 00:55:00,8537.0,8536.8,8537.5,8529.75431188,4.46907264
2019-06-01 00:56:00,8536.8,8537.3,8540.7,8528.4,27.75236886
2019-06-01 00:57:00,8537.3,8545.0,8545.0,8537.3,20.95468844
2019-06-01 00:58:00,8545.0,8544.7,8548.0,8527.5,30.02532759
2019-06-01 00:59:00,8545.5,8565.7,8569.5,8545.5,27.25673401
2019-06-01 01:00:00,8565.8,8552.5,8565.8,8550.0,10.11065333
2019-06-01 01:01:00,8552.38133719,8568.3,8568.4,8552.38133719,5.72465577
2019-06-01 01:02:00,8567.3,8559.3,8570.0,8559.3,9.00686614
2019-06-01 01:03:00,8559.3,8550.1,8559.3,8550.1,8.63334996
2019-06-01 01:04:00,8550.2,8550.2,8550.2,8550.1,0.8835352
2019-06-01 01:05:00,8550.1,8544.6,8550.1,8544.0,13.41109442
2019-06-01 01:06:00,8544.6,8544.7,8544.7,8544.6,1.20291683
2019-06-01 01:07:00,8544.7,8549.1,8549.1,8544.7,3.36336574
2019-06-01 01:08:00,8549.0,8549.0,8549.1,8549.0,2.37830941
2019-06-01 01:09:00,8549.0,8549.0,8549.1,8549.0,8.0745749
2019-06-01 01:10:00,8549.0,8546.2,8549.01566153,8544.6,8.49493358
2019-06-01 01:11:00,8546.2,8546.3,8546.3,8546.2,0.14201668
2019-06-01 01:12:00,8546.2,8539.1,8547.7,8535.6,17.82236689
2019-06-01 01:13:00,8538.22678716,8542.3,8542.3,8538.2,0.12156927000000001
2019-06-01 01:14:00,8545.4,8548.0,8548.0,8545.4,5.90643305
2019-06-01 01:15:00,8548.0,8549.2,8551.5,8547.2,3.67432381
2019-06-01 01:16:00,8549.23963071,8535.5,8549.3,8535.5,10.66938948
2019-06-01 01:17:00,8535.7,8552.2,8552.2,8535.6,1.36097052
2019-06-01 01:18:00,8552.1,8552.6,8552.7,8552.1,0.78197052
2019-06-01 01:19:00,8552.7,8552.7,8552.7,8545.1,8.319348
2019-06-01 01:20:00,8552.7,8552.7,8552.7,8552.6,0.13549452
2019-06-01 01:21:00,8552.6,8552.6,8552.7,8552.6,0.075
2019-06-01 01:22:00,8552.7,8552.6,8552.7,8552.6,1.46563892
2019-06-01 01:23:00,8552.7,8552.7,8552.7,8552.6,0.18142073
2019-06-01 01:24:00,8552.7,8552.6,8552.7,8552.6,0.022003
2019-06-01 01:25:00,8552.7,8552.7,8552.7,8552.7,0.9755
2019-06-01 01:26:00,8552.7,8552.7,8552.7,8552.6,1.30661602
2019-06-01 01:27:00,8552.6,8552.6,8552.7,8552.6,0.25786317
2019-06-01 01:28:00,8552.6,8552.7,8552.7,8552.6,0.31805789
2019-06-01 01:29:00,8552.6,8550.1,8552.7,8550.1,9.003051880000001
2019-06-01 01:30:00,8550.1,8535.8,8550.1,8535.5,6.73637055
2019-06-01 01:31:00,8537.3,8538.4,8540.7,8535.5,5.195857
2019-06-01 01:32:00,8538.1,8525.2,8538.1,8509.6,20.71129785
2019-06-01 01:33:00,8525.3,8529.4,8529.41835811,8525.2,2.44445692
2019-06-01 01:34:00,8529.19438892,8525.05095906,8529.19438892,8525.0,0.41317505
2019-06-01 01:35:00,8525.05095906,8525.1,8525.1,8525.0,1.61322629
2019-06-01 01:36:00,8525.05095906,8532.0,8532.0,8525.0,3.35267982
2019-06-01 01:37:00,8532.0,8532.6,8533.1,8532.0,2.1055501
2019-06-01 01:38:00,8532.6,8533.9,8533.9,8532.6,1.0541155
2019-06-01 01:39:00,8533.9,8533.78575716,8534.8,8533.78575716,0.11
2019-06-01 01:40:00,8533.8,8533.8,8533.8,8533.78575716,0.052935
2019-06-01 01:41:00,8533.78575716,8531.8,8533.78575716,8531.8,0.2246375
2019-06-01 01:42:00,8531.8,8520.4,8531.8,8520.2,5.29835665
2019-06-01 01:43:00,8523.7,8526.8,8526.8,8520.0,6.05052914
2019-06-01 01:44:00,8529.5303427,8535.0,8535.0,8529.5303427,0.50118575
2019-06-01 01:45:00,8534.90560307,8535.0,8535.0,8534.9,0.20739323
2019-06-01 01:46:00,8534.9,8534.9,8534.9320488,8519.046576,1.73624398
2019-06-01 01:47:00,8530.5,8538.0,8538.0,8530.5,2.60869543
2019-06-01 01:48:00,8538.0,8537.9,8538.0,8537.9,0.06
2019-06-01 01:49:00,8537.9,8538.0,8538.0,8537.9,0.69501638
2019-06-01 01:50:00,8538.0,8539.0,8539.0,8538.0,0.72365745
2019-06-01 01:51:00,8538.9,8538.98506663,8539.0,8538.9,0.03882305
2019-06-01 01:52:00,8539.0,8539.0,8539.0,8539.0,0.00669085
2019-06-01 01:53:00,8539.0,8540.0,8540.0,8539.0,0.59416009
2019-06-01 01:54:00,8539.9193484,8540.0,8540.0,8539.9,0.2561
2019-06-01 01:55:00,8540.0,8540.9352798,8541.0,8539.9,0.58861023
2019-06-01 01:56:00,8540.9352798,8541.0,8541.0,8540.9352798,0.125
2019-06-01 01:57:00,8541.0,8539.4575614,8542.0,8539.4575614,0.3216463
2019-06-01 01:58:00,8539.4575614,8540.9,8541.8,8539.2728466,6.12892675
2019-06-01 01:59:00,8540.8,8542.0,8542.0,8540.8,0.0255392
2019-06-01 02:00:00,8541.6,8539.0,8542.0,8539.0,0.14984077
2019-06-01 02:01:00,8539.0,8525.0,8539.0,8525.0,4.91975459
2019-06-01 02:02:00,8525.1,8521.9,8525.1,8519.0,2.25125143
2019-06-01 02:03:00,8523.9,8525.0,8529.6,8523.9,4.62219952
2019-06-01 02:04:00,8525.16294365,8526.4,8527.0,8519.1,3.15364994
2019-06-01 02:05:00,8525.3,8521.4,8525.3,8520.1,2.78855926
2019-06-01 02:06:00,8521.1,8522.5,8524.0,8521.1,0.70904386
2019-06-01 02:07:00,8522.5,8522.42929829,8522.5,8522.4,2.53417505
2019-06-01 02:08:00,8522.4,8522.4,8522.5,8522.4,0.05976379
2019-06-01 02:09:00,8522.5,8522.4,8522.5,8522.4,0.5146644499999999
2019-06-01 02:10:00,8522.5,8522.5,8522.5,8520.0,1.98231751
2019-06-01 02:11:00,8522.4,8522.4,8522.5,8522.4,0.5572947
2019-06-01 02:12:00,8522.5,8522.5,8522.5,8522.5,0.01925547
2019-06-01 02:13:00,8522.4,8520.0,8522.4,8520.0,0.13963066000000002
2019-06-01 02:14:00,8520.0,8515.0,8520.01165246,8515.0,5.87806407
2019-06-01 02:15:00,8515.0,8507.6,8515.0,8505.0,9.62033819
2019-06-01 02:16:00,8508.4,8505.0,8510.2,8503.0,4.99619164
2019-06-01 02:17:00,8505.2,8512.6,8514.7,8505.2,6.10967541
2019-06-01 02:18:00,8512.9,8515.0,8515.0,8507.3,4.75450643
2019-06-01 02:19:00,8515.0,8526.0,8526.0,8514.9,16.45874113
2019-06-01 02:20:00,8525.973381,8521.0,8526.0,8521.0,5.53504649
2019-06-01 02:21:00,8521.01951378,8519.7,8521.1,8519.7,2.7384336
2019-06-01 02:22:00,8519.6,8515.1,8519.6,8512.0,0.70108582
2019-06-01 02:23:00,8516.98806851,8518.0,8518.4,8514.7,2.09
2019-06-01 02:24:00,8518.6,8519.4,8519.4,8518.6,0.035
2019-06-01 02:25:00,8519.33974492,8520.1,8520.1,8519.3,0.97926042
2019-06-01 02:26:00,8520.1,8520.0,8520.1,8520.0,1.0579999999999998
2019-06-01 02:27:00,8520.1,8520.1,8520.1,8520.0,0.04321454
2019-06-01 02:28:00,8520.01165246,8515.0,8520.01165246,8515.0,2.87265897
2019-06-01 02:29:00,8515.0,8502.1,8515.0,8502.1,10.94021268
2019-06-01 02:30:00,8502.2,8505.8,8508.0,8502.2,5.87138606
2019-06-01 02:31:00,8506.0,8507.0,8507.7,8502.1,0.1634304
2019-06-01 02:32:00,8507.0,8507.1,8507.1,8507.0,0.11349535
2019-06-01 02:33:00,8507.1,8507.6,8507.7,8507.0,2.98258526
2019-06-01 02:34:00,8507.7,8507.7,8507.7,8507.7,0.005
2019-06-01 02:35:00,8507.6,8507.7,8507.7,8507.6,1.52732749
2019-06-01 02:36:00,8507.6,8507.6,8507.6,8507.6,0.1222
2019-06-01 02:37:00,8507.6,8516.7,8517.0,8507.6,8.66688106
2019-06-01 02:38:00,8517.0,8516.9,8517.0,8516.9,0.33450133
2019-06-01 02:39:00,8516.9,8512.0,8517.0,8512.0,2.93821819
2019-06-01 02:40:00,8516.20417637,8515.3,8516.3,8512.0,14.72
2019-06-01 02:41:00,8513.18059241,8515.0,8515.0,8513.1,0.03
2019-06-01 02:42:00,8515.0,8516.9,8517.0,8512.1,2.27758463
2019-06-01 02:43:00,8516.7,8516.8,8516.8,8516.7,2.0
2019-06-01 02:44:00,8516.0,8514.0,8516.9,8514.0,0.13130983
2019-06-01 02:45:00,8517.0,8516.9,8517.0,8516.9,0.15346034
2019-06-01 02:46:00,8517.0,8516.9,8517.0,8516.9,0.5368017
2019-06-01 02:47:00,8516.9,8514.0,8516.9,8514.0,4.78334145
2019-06-01 02:48:00,8514.0592764,8515.6,8516.8,8514.0592764,2.35089718
2019-06-01 02:49:00,8515.2,8515.4,8515.42028423,8515.2,1.04548499
2019-06-01 02:50:00,8515.5,8515.5,8515.5,8515.4,1.75412046
2019-06-01 02:51:00,8515.42028423,8515.4,8515.5,8515.4,0.040951259999999996
2019-06-01 02:52:00,8515.42028423,8515.42028423,8515.5,8515.4,0.03252224
2019-06-01 02:53:00,8515.42028423,8515.5,8515.5,8515.4,0.20744082
2019-06-01 02:54:00,8515.42028423,8516.0,8517.0,8515.4,0.6370855
2019-06-01 02:55:00,8517.0,8517.0,8517.0,8516.9,2.09471435
2019-06-01 02:56:00,8517.0,8517.0,8517.0,8516.9,0.56251422
2019-06-01 02:57:00,8516.9,8516.9,8517.0,8516.9,3.51602409
2019-06-01 02:58:00,8516.9,8517.0,8517.0,8516.9,2.29210348
2019-06-01 02:59:00,8517.0,8517.0,8517.0,8516.9,4.62887033
2019-06-01 03:00:00,8517.0,8517.0,8517.0,8516.9,9.48722847
2019-06-01 03:01:00,8517.0,8517.0,8517.0,8516.98806851,1.040403
2019-06-01 03:02:00,8517.0,8517.0,8517.0,8516.98806851,1.769795
2019-06-01 03:03:00,8517.0,8524.0,8524.0,8517.0,19.75432309
2019-06-01 03:04:00,8524.0,8527.0,8527.0,8523.94585722,5.2881506300000005
2019-06-01 03:05:00,8527.0,8530.0,8530.0,8527.0,16.17464634
2019-06-01 03:06:00,8530.0,8530.0,8530.0,8529.9447492,3.44827805
2019-06-01 03:07:00,8530.0,8530.0,8530.0,8529.9447492,0.12606075
2019-06-01 03:08:00,8530.0,8531.0,8531.0,8529.97828106,43.642976409999996
2019-06-01 03:09:00,8530.9,8534.0,8534.0,8530.9,2.21643264
2019-06-01 03:10:00,8534.0,8534.0,8534.0,8534.0,0.32233028
2019-06-01 03:11:00,8534.0,8534.9,8534.9,8534.0,0.37960919000000004
2019-06-01 03:12:00,8534.9,8535.4,8535.4,8534.9,0.8531772599999999
2019-06-01 03:13:00,8535.3,8535.0,8535.3,8535.0,12.08522876
2019-06-01 03:14:00,8535.0,8535.0244062,8535.1,8535.0,0.29608588
2019-06-01 03:15:00,8535.0,8535.1,8535.1,8535.0,0.37812844999999995
2019-06-01 03:16:00,8535.1,8535.0,8535.1,8535.0,0.009
2019-06-01 03:17:00,8535.1,8535.1,8535.1,8535.1,0.03488529
2019-06-01 03:18:00,8535.0,8534.2,8535.1,8534.2,6.42317598
2019-06-01 03:19:00,8534.2,8533.0,8534.2,8533.0,0.86350314
2019-06-01 03:20:00,8533.1,8533.1,8533.1,8533.0,0.1196797
2019-06-01 03:21:00,8533.0,8533.00186502,8533.1,8533.0,0.12842092
2019-06-01 03:22:00,8533.00186502,8533.1,8533.1,8533.00186502,0.055
2019-06-01 03:23:00,8533.1,8533.1,8533.1,8533.1,0.0892923
2019-06-01 03:24:00,8533.1,8533.0,8533.1,8533.0,0.92685967
2019-06-01 03:25:00,8533.0,8522.0,8533.0,8521.9,26.63219335
2019-06-01 03:26:00,8522.0273751,8522.7,8522.7,8522.0273751,1.4690212
2019-06-01 03:27:00,8522.6,8522.6,8522.6,8522.6,0.14322616
2019-06-01 03:28:00,8522.6,8522.7,8522.7,8522.6,0.06810235
2019-06-01 03:29:00,8522.6485146,8522.6,8522.6485146,8522.6,0.03
2019-06-01 03:30:00,8522.69928265,8522.6,8522.7,8522.6,0.13369169
2019-06-01 03:31:00,8522.7,8529.8,8529.8,8522.6,0.73626039
2019-06-01 03:32:00,8529.8,8533.0,8533.89774175,8529.8,8.04335473
2019-06-01 03:33:00,8533.00186502,8533.9,8534.0,8533.00186502,1.01807005
2019-06-01 03:34:00,8534.0,8534.0,8534.0,8533.9,0.02
2019-06-01 03:35:00,8534.0,8533.9,8534.0,8533.9,6.05455215
2019-06-01 03:36:00,8533.9,8531.4,8533.9,8531.4,16.11587446
2019-06-01 03:37:00,8531.0,8531.0,8531.0,8531.0,0.847
2019-06-01 03:38:00,8531.0,8523.93111315,8531.0,8522.5,2.05932333
2019-06-01 03:39:00,8523.9,8524.5,8524.5,8523.9,0.04787282
2019-06-01 03:40:00,8524.5,8524.5,8524.5,8524.4,0.67728846
2019-06-01 03:41:00,8524.5,8524.5,8524.5,8524.4,1.4364648500000001
2019-06-01 03:42:00,8524.5,8531.9,8531.9,8524.5,2.9040248099999997
2019-06-01 03:43:00,8531.9,8534.0,8534.0,8531.4,5.02404393
2019-06-01 03:44:00,8534.9,8535.4,8535.4,8534.9,3.76491907
2019-06-01 03:45:00,8535.9,8537.9,8538.0,8535.9,5.17154512
2019-06-01 03:46:00,8537.7,8537.6,8543.0,8537.6,32.53199599
2019-06-01 03:47:00,8537.6,8537.6,8537.6,8537.6,0.06988
2019-06-01 03:48:00,8537.7,8541.9,8541.9,8537.7,0.613
